	alpha	elutriation	cdc15	sporulation	heatshock	dithiothreitol	cold	diauxic                                                             
YMR091C                               	-0.224575321116236                    	-0.341828130450114                    	-0.100759018976521                    	-0.224566884786169                    	-0.240924316194749                    	-0.17734699546293                     	-0.161798093708524                    	-0.0497751464031234                   
YGR005C                               	-0.0690324563717093                   	-0.216894167605445                    	-0.255892789943448                    	-0.0610542983216106                   	-0.376326600676034                    	-0.144781602769775                    	-0.0989772012071306                   	-0.159877863612423                    
YPR017C                               	-0.505086532563843                    	-0.403558771199002                    	-0.0780625243958935                   	0.201931706085624                     	-0.508958518669348                    	-0.211992467158469                    	-0.194144003897165                    	-0.0560496180278627                   
YJR144W                               	-0.513325895180401                    	0.196575780396111                     	-0.0776158201530177                   	0.116627957718999                     	-0.54140425517543                     	-0.303907646452089                    	-0.464564520901572                    	-0.026603039347396                    
YBR253W                               	-0.164967357317892                    	-0.287960598374269                    	-0.00413102197555847                  	0.0513489531356286                    	-0.407530116332513                    	-0.195324821126385                    	-0.167256897461987                    	-0.153213384711995                    
YDR392W                               	-0.222731850623484                    	-0.081009426407704                    	0.00402542747405204                   	0.0742545130612668                    	-0.202130604441364                    	-0.115660496736411                    	-0.242320396701297                    	-0.227512316770165                    
YDR308C                               	-0.2999091352035                      	-0.0367868352368024                   	-0.0520382421947896                   	-0.112822362301757                    	-0.217272435455809                    	-0.265142537771312                    	-0.519993896745721                    	-0.0843858734765371                   
YKR068C                               	-0.36459803568503                     	-0.498371595098109                    	0.26037349921623                      	0.0212694813580601                    	-0.132679271969075                    	-0.0877685282953635                   	-0.280225994009258                    	-0.0625782342592408                   
YKR062W                               	-0.151090388024975                    	-0.37002080788497                     	-0.0239942324452624                   	-0.0186689685110699                   	-0.266223204229336                    	-0.24142423434154                     	-0.0598445918608545                   	0.275240878334163                     
YGR222W                               	-0.174905927032239                    	-0.26266967193711                     	0.10810364985876                      	0.0572428600141575                    	-0.235193213880008                    	-0.0624834121105493                   	-0.149380268493067                    	0.260332575004705                     
YHR012W                               	-0.186837715072441                    	-0.264402238209755                    	-0.0627563789407794                   	0.0297994279393892                    	-0.204135256081908                    	0.025906438484227                     	-0.241256535752262                    	0.219790116992231                     
YDL135C                               	0.0189519278187964                    	-0.328838499005823                    	0.244534280871352                     	-0.229855071381856                    	-0.250397124155742                    	-0.314996898795964                    	-0.32955361565343                     	0.0727908884483833                    
YKR014C                               	-0.117186062068101                    	-0.305201825757607                    	-0.0675204984988022                   	-0.224402189444326                    	-0.41694391721409                     	-0.0629561573383639                   	-0.730983009263309                    	0.19506373775142                      
YKL149C                               	-0.334559920310703                    	-0.633556406675702                    	0.121194508737011                     	-0.144920660455082                    	-0.282350464063755                    	-0.127371071379698                    	-0.350262219299295                    	-0.0251411538907907                   
YPR101W                               	-0.395321038773623                    	-0.187531512623351                    	0.101436001398233                     	0.00816822479765863                   	-0.490942184795179                    	-0.172106276937445                    	-0.375243161084864                    	-0.295548455675566                    
YOL005C                               	-0.564008795021683                    	0.336381566894919                     	0.267369953220264                     	-0.106204800193424                    	-0.332113877911246                    	-0.793793265526349                    	0.0796780685100772                    	-0.269787919068691                    
YPL234C                               	-0.706417199477437                    	-0.117129288846411                    	-0.223495153429653                    	-0.164419326084211                    	-0.524071534736574                    	-0.291940438685132                    	-0.6463703443458                      	-0.237794229075785                    
YGR267C                               	-0.222918027562432                    	-0.202325033155981                    	-0.153810560257566                    	-0.160038301642514                    	-0.362886864356332                    	-0.584299594572042                    	-0.0117198474784767                   	-0.185828287861583                    
YLR268W                               	-0.271731290902439                    	0.0476579655461699                    	0.216987937177515                     	-0.0451762983154684                   	-0.210541179035568                    	-0.436695027441889                    	-0.285607566477855                    	-0.507168665284614                    
YLR447C                               	-0.274438021622988                    	-0.427171031145071                    	-0.0991568425574023                   	-0.0278160980176689                   	-0.691706727676282                    	-0.256444025579527                    	-0.41524751855907                     	-0.292496543526802                    
YGR105W                               	-0.231347795850192                    	-0.133304209472965                    	0.032086405585312                     	-0.00104292938204494                  	-0.342746381560504                    	-0.491411910809774                    	-0.061977140714228                    	-0.276380286927359                    
YDL084W                               	-0.278143535978479                    	0.315778751169643                     	-0.296047304177769                    	0.0276054287022276                    	-0.721653403134935                    	-0.160071534137943                    	-0.656078316853506                    	-0.50021256111164                     
YDR086C                               	-0.331826437499912                    	-0.189032426438515                    	0.161643130369191                     	0.198894646629767                     	-0.983665069766118                    	0.22019122010942                      	-0.513195612895357                    	-0.17032997144949                     
YOL149W                               	-0.285050718476917                    	-0.227365751037089                    	0.058375166061655                     	-0.166624478100493                    	-0.18720859333677                     	-0.351195676240035                    	0.162779896417388                     	-0.274964723902378                    
YOL049W                               	-0.184467931759268                    	-0.00365885489611229                  	-0.0957339723512298                   	-0.00230853984650124                  	-0.452004292368393                    	0.0659547127833578                    	-0.935325887022613                    	-0.0995656792831662                   
YKL180W                               	0.0729882677934509                    	0.415100033392954                     	0.118784235141341                     	-0.18764925616051                     	-0.968324818177625                    	-0.233090411325497                    	-1.66124204130316                     	-0.00811168541921279                  
YDL137W                               	-0.275663266748347                    	-0.0195968193739383                   	-0.255679278806172                    	-0.242704854152537                    	-0.399571682160114                    	-0.145416432075698                    	-0.378618650929056                    	0.206376470424457                     
YDL192W                               	0.165340957805175                     	0.159259759407433                     	-0.282666652750622                    	-0.234706375056545                    	-0.535780573288925                    	-0.121927747756578                    	-0.297277213621168                    	0.0280203279932879                    
YDL184C                               	0.3477192603342                       	-0.284742593390274                    	0.489564498826433                     	-0.524622064286161                    	-0.351764400667043                    	-0.651456430934699                    	0.380191272967148                     	-0.706518303585842                    
YLR043C                               	-0.348254554977481                    	-0.12341681154877                     	0.212228663134232                     	-0.17232386834852                     	-0.571745653036064                    	0.0993575398800698                    	-0.644169735422636                    	0.0395382764122718                    
YMR260C                               	-0.214145277490061                    	0.0062058090684065                    	-0.276669103662373                    	-0.291446593808892                    	-0.475757025422599                    	-0.288212504888652                    	0.130955780097125                     	-0.440062338915021                    
YGR234W                               	-1.10316841835136                     	0.0611327182044408                    	0.297041699950654                     	0.0998873470217544                    	-1.77398862367925                     	-0.680901705124278                    	-0.929804332850196                    	-0.139476396804281                    
YHR060W                               	-0.335373441746067                    	-0.319039819472947                    	-0.158217154048655                    	-0.233155333626767                    	-0.227819977385693                    	-0.244260705708426                    	-0.398820424267987                    	-0.0903369367246338                   
YLR170C                               	-0.486228552988141                    	-0.158702337285315                    	-0.164516373871835                    	-0.172647614196731                    	-0.330393561999878                    	-0.109744427885477                    	-0.426428195130073                    	0.103375316973977                     
YLR262C                               	-0.251633858233595                    	-0.0829128969242664                   	0.29160135347627                      	-0.222660182713646                    	-0.18985416567833                     	-0.556245542052886                    	-0.0933788984453784                   	0.0093022111434393                    
YKL186C                               	-0.439316626848432                    	-0.178935569795861                    	0.192436042750425                     	-0.259544947932781                    	-0.383082752363174                    	0.0342807825197958                    	-0.716803345361839                    	0.00639486192141438                   
YMR282C                               	-0.499329960897274                    	-0.296028329250575                    	0.00166624482603201                   	-0.194882411078354                    	-0.4757410288894                      	-0.318900423677059                    	-0.258498902794217                    	-0.0983693904812988                   
YOR210W                               	-0.325112014485429                    	-0.00732197280080329                  	-0.0625202861442568                   	-0.598861542987766                    	-0.290163446315079                    	-0.631466061301405                    	-0.04734808727394                     	-0.445153399861935                    
YKL110C                               	-0.617175321091394                    	-0.21281109032888                     	0.0300333932002719                    	-0.387205643718769                    	-0.463780812984636                    	-0.316550204544496                    	-0.222583459158157                    	-0.243267260690585                    
YDL092W                               	-0.179769493317076                    	-0.0842839179152891                   	-0.0344508471126721                   	-0.201106808279177                    	-0.459887934802787                    	-0.244530845838606                    	-0.249129299853332                    	-0.265931289160523                    
YLR078C                               	-0.42015333900441                     	0.0892815312740397                    	0.070923921856721                     	-0.133868300834471                    	-0.146027690331045                    	-0.169999183922044                    	-0.410585162430791                    	-0.0701051271892867                   
YMR038C                               	-0.445038943306665                    	-0.137868362667918                    	-0.110503709820859                    	-0.232740390244871                    	-0.148856852023821                    	-0.311471570097119                    	-0.484793325190205                    	-0.314417927213186                    
YBR164C                               	0.193411823388409                     	-0.383416921412098                    	0.186308502291651                     	-0.110039171907246                    	-0.527924050804853                    	0.0552976846477714                    	-0.154367961408846                    	0.101351736478733                     
YOR232W                               	-0.11457294488373                     	0.0707055838258674                    	0.320164314784956                     	-0.347052794651078                    	-0.374557447666621                    	-0.195297807113367                    	-0.232835912224172                    	0.0265101688186351                    
YDR194C                               	-0.217604710006744                    	0.240400533849368                     	0.322693450561954                     	-0.282128794041734                    	-0.497674182776561                    	-0.478661296665295                    	0.0416281452385217                    	-0.195259886152449                    
YER148W                               	-0.0192840557605204                   	0.0464569058970918                    	-0.0551786987319333                   	-0.0137815186612321                   	-0.290546091864181                    	-0.137595875306997                    	0.200672943641559                     	0.0287896606414821                    
YKL122C                               	-0.249082880137608                    	-0.0791067347110524                   	0.368377490486204                     	0.109267376343916                     	-0.690847893936923                    	0.0512996107211127                    	-0.486306575678057                    	-0.179938594089819                    
YNL153C                               	-0.390536811800338                    	0.103821475594471                     	0.306828105784413                     	-0.0199866328006746                   	-0.42390007853487                     	-0.157977948129051                    	-0.377253587969043                    	-0.25334226412278                     
YML105C                               	-0.311683645432374                    	-0.0377076352770324                   	0.0867529819643583                    	-0.0395207594749972                   	-0.195602217962023                    	-0.0880386684255431                   	0.0316793076611378                    	0.0327917241282336                    
YDR002W                               	0.0536203973129296                    	0.603375640749832                     	0.473808224540656                     	0.0560464349777217                    	-0.576885625183587                    	-0.101586195954052                    	-0.0387715530895259                   	-0.0292233606907182                   
YDR381W                               	-0.149096943310565                    	0.249244967059302                     	0.0410491274608116                    	0.287227979928334                     	-0.691234247291732                    	-0.0463560463388255                   	-0.134995458991169                    	-0.173767737284595                    
YNL032W                               	-0.524119890808889                    	-0.190101844555589                    	-0.111253195831595                    	-0.13745974043504                     	-0.315544012012556                    	-0.178859780191936                    	-0.149153884289303                    	-0.352779956899668                    
YDR044W                               	-0.214387397888982                    	-0.00323603015639138                  	0.344306355805836                     	-0.0880974975437514                   	-0.65787554308295                     	-0.00351182169233524                  	-0.444373849559842                    	0.041925981310291                     
YBR288C                               	0.0992903274967593                    	-0.0808298907821081                   	-0.0531590966942864                   	-0.185981944526419                    	-0.285645749902722                    	-0.260334043454114                    	0.00741999569353965                   	0.0314547509493568                    
YNL085W                               	-0.39703270703723                     	0.0451836660774251                    	-0.376193032328182                    	-0.190406619254404                    	-0.344612255330251                    	-0.106408197277758                    	-0.326125511996424                    	-0.378669753331924                    
YML008C                               	0.194744861914718                     	-0.094582857170238                    	0.172757550787352                     	-0.451057397047528                    	-0.497249797928915                    	0.0583907891383283                    	-0.10658303467988                     	-0.352850249994387                    
YMR202W                               	-0.0449833423182172                   	0.103680995611496                     	-0.217435948670227                    	-0.201191982308807                    	-0.0280739157640211                   	-0.144376392574506                    	-0.471534644360765                    	-0.224914030427261                    
YML126C                               	0.100456309782283                     	-0.0113252394336384                   	0.0157156652999807                    	-0.181541473741387                    	-0.197476884528163                    	-0.135461768278578                    	0.0938717305819308                    	-0.0252022485740708                   
YGL012W                               	-0.233084052100086                    	0.31632388062315                      	-0.095873879368927                    	-0.109757967171725                    	-0.112097560293953                    	-0.206873311691565                    	-0.262355157386703                    	-0.0517029554557916                   
YGL225W                               	-0.0606380663019635                   	-0.123483155698876                    	-0.100717383050754                    	-0.0247009181268957                   	-0.265593618820059                    	-0.0942789054326925                   	-0.166615877797597                    	-0.274167623053604                    
YJR143C                               	-0.12943047926928                     	-0.171765912856952                    	-0.094996068093299                    	-0.0666819565319282                   	-0.413423302725361                    	-0.344874397193831                    	-0.404641732364791                    	-0.0182344859411664                   
YDR212W                               	-0.15990829553748                     	0.158697591346378                     	-0.0653697050093941                   	-0.238531774198475                    	-0.173034499612204                    	-0.0734240873828248                   	-0.122336286010505                    	-0.319730313542297                    
YIL142W                               	-0.297716669502306                    	0.333767774730552                     	-0.100455985965227                    	-0.324522129748398                    	-0.455580947691971                    	-0.142647495741356                    	-0.225833448164442                    	-0.312143077955513                    
YBR106W                               	-0.0974751579687576                   	0.150307785894324                     	-0.642855873218335                    	-0.406593338227766                    	0.0090566862232107                    	-0.101829322071213                    	0.1386016772989                       	-0.848128514740019                    
YGL097W                               	-0.136430590725182                    	0.00925051719209074                   	-0.180121588505275                    	-0.114757011893127                    	-0.169689952925968                    	-0.0929552187948125                   	0.106634683101635                     	-0.388607876692611                    
YIL068C                               	-0.390767502321997                    	-0.28870196331186                     	-0.244354166990481                    	-0.112140615688807                    	-0.302132349078932                    	-0.217084608612355                    	-0.383189777602087                    	-0.0996117608081861                   
YLR105C                               	-0.0405622691535857                   	-0.252696090334534                    	0.15230354008869                      	-0.263531169029399                    	-0.129890366452562                    	-0.177576614573583                    	-0.172374435475448                    	-0.142175767904237                    
YDL043C                               	-0.0559028124457319                   	-0.332528346296824                    	0.0873067548132089                    	-0.0991433940683932                   	-0.263132589265469                    	-0.143336353073314                    	-0.135609930401388                    	-0.235350078437341                    
YBR291C                               	-0.243474874230684                    	-0.343544692043307                    	-0.00488182122692128                  	-0.0158486041266934                   	-0.171682845525552                    	-0.525314497147318                    	-0.285025435668175                    	-0.457808732285988                    
YDL232W                               	-0.0565764860815969                   	-0.192680372456758                    	-0.164361577223036                    	-0.0777795401917725                   	-0.287711103619578                    	-0.285619159638928                    	-0.163477391458838                    	-0.391737465628464                    
YDL069C                               	-0.566764131957411                    	-0.627322379091796                    	-0.107997055708666                    	-0.00742504484951127                  	-0.33831184593332                     	-0.112378294154728                    	-0.263241869076076                    	-0.533106238573681                    
YJL203W                               	-0.340177871982288                    	-0.599294725030206                    	0.110774030670811                     	-0.0785625970366915                   	-0.0759713499044598                   	-0.305285361116006                    	-0.252246547588751                    	-0.269615386814325                    
YPR107C                               	-0.442051334409555                    	-0.281895171204139                    	0.172692001693495                     	-0.132276831370968                    	-0.242979499930233                    	-0.130018444655458                    	-0.167280549542978                    	-0.129181595375766                    
YPR062W                               	-0.453076026409064                    	-0.326850684293766                    	0.441237193299206                     	-0.075012987497094                    	-0.64564349205111                     	-0.521289409207641                    	-0.611520209745365                    	-0.351642261278972                    
YOR038C                               	-0.326883442228373                    	-0.133159370008364                    	0.0182779057460927                    	0.0343592264271646                    	-0.249594755000455                    	-0.433507373905769                    	0.0714925177052992                    	0.04498969777779                      
YHR013C                               	-0.339293259882009                    	0.106171072903944                     	0.0573695482792869                    	-0.170303328812476                    	-0.239412061152272                    	-0.269748426990875                    	-0.0738789644076712                   	-0.128926958359122                    
YPR057W                               	-0.353851229538902                    	-0.10839910749607                     	0.0711959278940852                    	-0.0856050456317023                   	-0.153644688566357                    	-0.133273633224123                    	-0.078173023846243                    	0.00398418986324199                   
YMR223W                               	-0.303775948678814                    	-0.0436837241170697                   	-0.253199004514926                    	-0.152480663663404                    	-0.201684078696773                    	-0.332731598342256                    	-0.128468450028897                    	-0.57053636052051                     
YKR063C                               	-0.39053715571674                     	-0.205083645418506                    	0.0540197430214736                    	-0.0572171749478423                   	-0.322524538913704                    	-0.262576206534605                    	-0.415696908097887                    	-0.176211615332415                    
YNL151C                               	-0.375733528999436                    	0.0133284530585036                    	0.192657283783564                     	-0.0908892409704742                   	-0.709788107056305                    	-0.445866284861487                    	-0.289030360484029                    	-0.119337478664026                    
YBR283C                               	-0.159622740117329                    	0.0896375084832869                    	-0.340872714600618                    	0.0862804592126931                    	-0.478699751907356                    	-0.378155661231962                    	-0.5995117103397                      	-0.00369041679083665                  
YMR235C                               	-0.141468206497498                    	0.107629449559606                     	-0.0118629714956467                   	-0.0463402308038905                   	-0.552283698684864                    	-0.0827439218740222                   	-0.316157366597822                    	-0.266713722395967                    
YDR211W                               	-0.0882442325953872                   	0.0989088515480104                    	-0.137261427667287                    	-0.114811946292282                    	-0.584022727422934                    	-0.209777318090996                    	-0.027279537901405                    	-0.240028977875131                    
YJL014W                               	-0.0541972150965765                   	0.0146544873680163                    	-0.0926852386752534                   	-0.0767375195328654                   	-0.361938937342666                    	0.0135340205219998                    	0.285069843656973                     	-0.104300653679348                    
YGR158C                               	-0.103231095663586                    	-0.25100605568472                     	-0.0805424296248091                   	-0.100945002241763                    	-0.313478658295701                    	-0.194149711560104                    	0.111864689173681                     	-0.493685966879506                    
YJL008C                               	-0.0877920676640334                   	0.103425961827469                     	0.0399866720827023                    	-0.103518191656742                    	-0.399045915310671                    	-0.361515029212897                    	0.222915070987553                     	-0.236806377793398                    
YKR036C                               	-0.287915585700327                    	-0.0757353676359998                   	-0.133850601170494                    	-0.157662208624585                    	-0.192502704264455                    	-0.158774861513081                    	0.202672751224068                     	-0.278993330950448                    
YDL090C                               	-0.387611302596637                    	-0.246647034260018                    	-0.371040156120511                    	-0.0249546854656813                   	-0.255757551836953                    	-0.166595418281781                    	-0.580643624751308                    	-0.282588355053259                    
YOL102C                               	-0.639972174911383                    	-0.281638140279658                    	-0.370688783340033                    	0.0783188858330786                    	-0.220962231822145                    	-0.238533734948618                    	-0.61783965962956                     	-0.281618377588127                    
YOL076W                               	-0.62919625777601                     	-0.253945276374775                    	-0.410143638084497                    	-0.139061157435419                    	-0.355728786530408                    	-0.305312375129023                    	-0.0461867218277614                   	-0.246590361655132                    
YGL086W                               	-0.314344896728452                    	-0.209917554808452                    	-0.30103572258716                     	-0.0212353922258261                   	-0.220148103625898                    	-0.335405985631035                    	-0.303350488784851                    	-0.390226529740609                    
YJL061W                               	-0.128308052333225                    	-0.503255057554785                    	-0.273920307237782                    	-0.229892496946994                    	-0.363234974343693                    	-0.21476140349281                     	-0.141665828525974                    	-0.0737790532129412                   
YIL085C                               	-0.131799604929924                    	-0.421075881735086                    	-0.270487837343209                    	-0.295757131966865                    	-0.262783949591579                    	-0.4285908235365                      	-0.287669159088258                    	-0.38257871448003                     
YML095C                               	-0.337602531789679                    	-0.396775228879387                    	-0.0574867719422058                   	-0.290882130912483                    	-0.13759539858912                     	-0.400253123880656                    	-0.480345768572962                    	-0.11532901582309                     
YDR414C                               	-0.148913644281975                    	-0.340093751618968                    	-0.51903039752918                     	-0.0941400707945171                   	-0.456152479457586                    	-0.440206849134224                    	-0.703521495146937                    	-0.11604112084046                     
YOR094W                               	-0.42908314294012                     	-0.247645312762017                    	-0.235710484263376                    	-0.205243300956869                    	-0.273335834951007                    	-0.386975736482327                    	-0.526503045973368                    	-0.445302745248626                    
YIL020C                               	-0.271541012182379                    	-0.283413558957598                    	-0.269668489756386                    	-0.0240150465754746                   	-0.499320024761845                    	-0.454105558831967                    	-0.55291904157086                     	-0.30389912555935                     
YOR039W                               	-0.293048060300581                    	-0.629063084313636                    	-0.010717064172461                    	-0.235469174809434                    	-0.590855895531501                    	-0.578464567760161                    	-0.472383223103236                    	-0.361084609832975                    
YMR005W                               	-0.424769118626554                    	-0.336577368482493                    	0.040167406195377                     	-0.327417502374816                    	-0.469781313868414                    	-0.393094410430896                    	0.218984481283383                     	-0.357560584899622                    
YJR068W                               	-0.409489226301684                    	-0.359922261603422                    	-0.108893187711699                    	-0.137913703163295                    	-0.563303932873909                    	-0.254472002629216                    	-0.596779653637551                    	0.190469889938337                     
YKL144C                               	-0.386627217721356                    	-0.217106693385916                    	-0.127643552260506                    	-0.24905983132976                     	-0.308589651625979                    	-0.394350562036231                    	-0.127798951328211                    	-0.353739462143233                    
YNL261W                               	-0.046195476386715                    	-0.18192693678115                     	0.0367358162814863                    	-0.231653779384173                    	-0.260532464028164                    	-0.419554636181991                    	-0.252294334446263                    	-0.13759913418818                     
YML031W                               	-0.180805304688331                    	-0.449546188626301                    	-0.0544589288212326                   	-0.197327578578195                    	-0.369164709107095                    	-0.458117139765134                    	-0.134324994899423                    	-0.290991812260794                    
YJL201W                               	-0.37019913213802                     	-0.593582693351366                    	-0.140139179721147                    	-0.0786878741197045                   	-0.264147256781885                    	-0.52952868317812                     	-0.565300664621536                    	0.0381010543631447                    
YLR321C                               	-0.686400413368208                    	-0.544728490106945                    	-0.240504467768246                    	-0.202535529791335                    	-0.444953317158786                    	-0.275894114952461                    	-0.348223313378823                    	0.0533942130536374                    
YER032W                               	-0.291451577343397                    	-0.563239450993305                    	-0.232921714320631                    	0.0467284799195516                    	-0.243102175330526                    	-0.289657754585114                    	-0.687502761274585                    	-0.224120686266767                    
YKL092C                               	-0.272448018386261                    	-0.0170676504244368                   	-0.279915193826068                    	-0.0500973920756693                   	-0.364585039370756                    	-0.346414195935855                    	-0.0974441602025326                   	-0.313329601053672                    
YKL130C                               	-0.491566954363047                    	-0.165347175486409                    	-0.0780801035225001                   	-0.0265216995175708                   	-0.323637516250044                    	-0.27392209200215                     	-0.394311565318379                    	-0.0355789740755807                   
YPR058W                               	-0.105330277579639                    	-0.243304412243253                    	-0.134036803322483                    	0.0637082174773645                    	-0.335878677890196                    	-0.399618294574733                    	-0.180407454492614                    	-0.294506032260352                    
YPR060C                               	-0.0339184309463382                   	-0.25521564664953                     	0.256711276927211                     	-0.172523097134092                    	-0.367557216426567                    	-0.307784157320167                    	0.0125428433578344                    	-0.365935234557139                    
YLR417W                               	-0.37033335503821                     	-0.303779804269898                    	-0.0416331105390407                   	-0.234570830798785                    	-0.0688782116470844                   	-0.0625239331300764                   	-0.232619664626547                    	0.151712421698322                     
YKL135C                               	-0.193715893552818                    	-0.353853917522675                    	-0.136715404979444                    	-0.266346214349232                    	-0.075609679941937                    	-0.316307078427335                    	-0.029408225190535                    	-0.0852942965222932                   
YPL083C                               	-0.0937065787977528                   	-0.554657274345911                    	-0.220895696856526                    	-0.178144626787733                    	-0.0372073005967418                   	-0.462709521978187                    	0.183879000747359                     	0.0569823698846173                    
YPL001W                               	-0.130810670134068                    	-0.577333215420254                    	-0.17189038078425                     	-0.258628165761727                    	-0.128084665072596                    	0.076895388055633                     	0.0057180112532964                    	-0.0474269728483388                   
YDR164C                               	-0.217591607043382                    	-0.0564360789592996                   	-0.327222769855173                    	-0.346732664625434                    	-0.297710314053851                    	-0.339214961466568                    	-0.104892634932367                    	-0.351003937131426                    
YKL028W                               	-0.0417820130071589                   	-0.476982963770491                    	-0.214355120106296                    	-0.234001052072063                    	-0.168250688687293                    	-0.130315598798656                    	-0.347717931158478                    	0.144557940335335                     
YJR005W                               	-0.122296026493596                    	-0.542601191525177                    	-0.298885833633282                    	-0.287542899200245                    	-0.225829839156064                    	-0.121711635652435                    	-0.226256289449085                    	-0.0795163500170615                   
YHR132C                               	-0.115457681671891                    	-0.291386788350928                    	0.0257863588850089                    	-0.26315052416626                     	-0.200018744247195                    	-0.0624563980975317                   	-0.244515695973625                    	0.195726792810952                     
YMR167W                               	-0.457084381679925                    	-0.357814558414568                    	-0.275764911012628                    	-0.286339744543232                    	-0.0745878086887162                   	-0.30455598276452                     	-0.38490334673506                     	0.142180470873654                     
YKL010C                               	0.0104467979750039                    	-0.209273041382417                    	-0.119829866972155                    	-0.177890007336834                    	-0.197231321852965                    	-0.194838568892062                    	-0.385016297489177                    	-0.29909917742939                     
YKL025C                               	-0.235240284076288                    	-0.244962497237023                    	-0.198605521041265                    	-0.16017419874292                     	-0.318274334198878                    	-0.214558798395175                    	-0.162269204546209                    	-0.263857650849136                    
YOR162C                               	-0.343383755808112                    	-0.082908753915052                    	-0.478456768051295                    	-0.0416337779950427                   	0.00154117592700133                   	-0.193420333208619                    	-0.103950413256997                    	-0.201883619219512                    
YNL048W                               	-0.162538121775932                    	-0.266118949580811                    	-0.189585589549279                    	-0.160117517259986                    	-0.131874360318446                    	-0.159031494636751                    	-0.15886282218807                     	-0.307589610719811                    
YMR220W                               	-0.0911564093877727                   	-0.287120277254338                    	-0.298970550670774                    	-0.321437210498624                    	-0.273835859035104                    	-0.201159847938265                    	-0.380283950508988                    	0.075955839950668                     
YHR107C                               	-0.251338097969855                    	-0.0635989048232778                   	-0.436735530087369                    	-0.175956764755822                    	-0.215833594966358                    	-0.0787458479473636                   	-0.192701709652285                    	-0.271219964488399                    
YJR093C                               	-0.209369459272529                    	-0.25791448692724                     	-0.323504250546879                    	0.0281362306067417                    	-0.138828720705023                    	-0.213464730867948                    	-0.333796509365779                    	-0.0780602196350246                   
YJR094C                               	-0.522157390955133                    	-0.544304629878303                    	-0.32319991043367                     	-0.200322340494908                    	0.0501591956225308                    	-0.45472688113138                     	-0.242805505709364                    	-0.382421906494708                    
YNL325C                               	-0.44150183629546                     	-0.437951571969403                    	-0.369883764986462                    	-0.180453712907862                    	-0.146665538850187                    	-0.199647063209259                    	-0.178726708655709                    	0.0280348680666821                    
